osm_id,name,category,subcategory,lat,lon,admin_division
w1059399676,,farm,landuse=greenhouse_horticulture,53.5199365,-6.1091079,
w1059399677,,farm,building=greenhouse,53.5196964,-6.1123126,
w1059399678,,farm,building=greenhouse,53.5189732,-6.110995,
w1059403326,,farm,landuse=greenhouse_horticulture,53.5181238,-6.1133853,
w1059403334,,farm,building=greenhouse,53.5163357,-6.1171718,
w1059403339,,farm,landuse=greenhouse_horticulture,53.5169612,-6.1148988,
w1059403363,,farm,landuse=greenhouse_horticulture,53.5166296,-6.1175341,
w1059403364,,farm,landuse=farmland,53.5167984,-6.1162009,
w1059403370,,farm,building=greenhouse,53.5176347,-6.1163703,
w1059403403,,farm,landuse=farmland,53.5159463,-6.1202381,
w1059403404,,farm,landuse=greenhouse_horticulture,53.5154102,-6.120174,
w1059881364,,farm,landuse=greenhouse_horticulture,53.5206812,-6.1031536,
w1059881368,,farm,building=greenhouse,53.5206785,-6.103112,
w1060871068,,farm,building=greenhouse,53.4054722,-6.1689077,
w1064841434,,farm,building=greenhouse,53.5186863,-6.1027936,
w1064956221,,farm,building=greenhouse,53.5202792,-6.1021402,
w1064956266,,farm,landuse=farmland,53.5203802,-6.1025097,
w1064956267,,farm,landuse=farmland,53.5209872,-6.1025998,
w1064956314,,farm,landuse=farmland,53.5201626,-6.101412,
w1064956317,,farm,building=greenhouse,53.5205232,-6.1005775,
w1064956318,,farm,building=greenhouse,53.5206577,-6.0996839,
w1064956320,,farm,building=greenhouse,53.5201775,-6.100029,
w1064956321,,farm,building=greenhouse,53.5199687,-6.1009474,
w1064956322,,farm,building=greenhouse,53.5194112,-6.1008807,
w1064956330,,farm,building=greenhouse,53.5194212,-6.0995289,
w1064956331,,farm,building=greenhouse,53.5194539,-6.0991723,
w1064956332,,farm,building=greenhouse,53.5194953,-6.0986932,
w1070434235,Oldcourt Hill Allotments,farm,landuse=allotments,53.2664099,-6.3389177,
w1073647781,,farm,landuse=farmland,53.2880743,-6.5273019,
w1073647783,,farm,landuse=farmland,53.2895508,-6.5268897,
w1073647785,,farm,landuse=farmland,53.2925143,-6.5264833,
w1073647787,,farm,landuse=farmland,53.2930001,-6.5239472,
w1073647788,,farm,landuse=farmland,53.291886,-6.5219631,
w1073647789,,farm,landuse=farmland,53.2918596,-6.5231661,
w1073647790,,farm,landuse=farmland,53.294178,-6.5211665,
w1073647791,,farm,landuse=farmland,53.2960605,-6.5268407,
w1073647792,,farm,landuse=farmland,53.2966808,-6.5233798,
w1073647793,,farm,landuse=farmland,53.2965191,-6.5182778,
w1073647794,,farm,landuse=farmland,53.2956573,-6.5151791,
w1073647795,,farm,landuse=farmland,53.2935366,-6.518122,
w1073647796,,farm,landuse=farmland,53.3024226,-6.5137445,
w1075907578,,farm,landuse=farmland,53.2848268,-6.2065122,
w1077150579,,farm,building=greenhouse,53.2915701,-6.3222352,
w1081644157,,farm,landuse=farmland,53.2227512,-6.1315047,
w1081954960,,farm,landuse=farmland,53.2098062,-6.1409647,
w1081954963,,farm,landuse=farmland,53.2133894,-6.1561391,
w1081954964,,farm,landuse=farmland,53.2144653,-6.1565339,
w1082512662,,farm,landuse=allotments,53.3418244,-6.2806236,
w1090327535,,farm,landuse=farmland,53.2337658,-6.1472074,
w1090944788,,farm,landuse=farmland,53.2233119,-6.1747016,
w1091536379,,farm,building=greenhouse,53.5797336,-6.1578206,
w1093932335,Orchid House,farm,building=greenhouse,53.3724712,-6.2711617,
w1098946130,,farm,landuse=farmland,53.2662848,-6.3405381,
w1106699834,,farm,landuse=farmland,53.2857985,-6.4774419,
w1111979043,,farm,building=greenhouse,53.4232834,-6.3358424,
w1115620313,,farm,landuse=farmland,53.250614,-6.1717613,
w1115620319,,farm,landuse=farmland,53.2493764,-6.1743618,
w1121048435,,farm,building=greenhouse,53.3384166,-6.2835244,
w1121048436,,farm,building=greenhouse,53.3384448,-6.2837045,
w1121200771,,farm,landuse=farmland,53.2425026,-6.2245245,
w1122083187,,farm,building=greenhouse,53.414389,-6.3909344,
w1123385123,,farm,landuse=allotments,53.4083153,-6.292371,
w1123386367,,farm,building=greenhouse,53.3802048,-6.3397938,
w1123386368,,farm,building=greenhouse,53.380387,-6.3393802,
w1123386369,,farm,building=greenhouse,53.3802568,-6.3392627,
w1123386370,,farm,building=greenhouse,53.3802267,-6.3391054,
w1123656456,,farm,landuse=farmland,53.3164366,-6.3812791,
w1123751869,,farm,landuse=farmland,53.4246498,-6.1759397,
w1123864494,,farm,landuse=allotments,53.6276529,-6.2115146,
w1123876063,,farm,building=greenhouse,53.5375193,-6.2277819,
w1124220912,,farm,landuse=greenhouse_horticulture,53.5379377,-6.2371472,
w1124427980,,farm,building=greenhouse,53.4229386,-6.380833,
w1126918893,,farm,building=greenhouse,53.478726,-6.3000725,
w1128049448,,farm,landuse=farmland,53.289936,-6.448023,
w1134063164,,farm,building=greenhouse,53.5194125,-6.0933521,
w1134064981,,farm,landuse=farmland,53.5205298,-6.0967335,
w1134064983,,farm,landuse=greenhouse_horticulture,53.5216356,-6.0970238,
w1134064984,,farm,building=greenhouse,53.5214521,-6.09788,
w1134064985,,farm,landuse=farmland,53.5197109,-6.0972646,
w1134259166,,farm,landuse=farmland,53.3450934,-6.4871852,
w1134259170,,farm,landuse=farmland,53.3487376,-6.4773514,
w1134522723,,farm,building=greenhouse,53.5402315,-6.2698633,
w1135367100,,farm,landuse=farmland,53.3134039,-6.4545046,
w1135367101,,farm,landuse=farmland,53.3112691,-6.4509336,
w1135371366,,farm,landuse=farmland,53.5186963,-6.1893958,
w1135765097,,farm,building=greenhouse,53.5287753,-6.172893,
w1135765098,,farm,building=greenhouse,53.5284433,-6.1722238,
w1135765099,,farm,building=greenhouse,53.5278946,-6.172406,
w1135765100,,farm,building=greenhouse,53.5269199,-6.1634733,
w1135765101,,farm,building=greenhouse,53.5204184,-6.1705393,
w1136154031,,farm,building=greenhouse,53.5363887,-6.1875552,
w1136154032,,farm,building=greenhouse,53.5360141,-6.1882793,
w1136154033,,farm,building=greenhouse,53.535787,-6.1883906,
w1136265956,,farm,building=greenhouse,53.5230538,-6.1889502,
w1136265958,,farm,building=greenhouse,53.5232005,-6.188043,
w1136518569,,farm,building=greenhouse,53.5207008,-6.1698803,
w1136518570,,farm,building=greenhouse,53.5318348,-6.1662418,
w1136518574,,farm,building=greenhouse,53.5361587,-6.1545555,
w1136518576,,farm,building=greenhouse,53.5176243,-6.1522625,
w1137050605,,farm,landuse=farmland,53.5139827,-6.1622169,
w1137050606,,farm,landuse=greenhouse_horticulture,53.5288595,-6.151428,
w1137053542,,farm,landuse=greenhouse_horticulture,53.5230708,-6.1884171,
w1137059855,,farm,landuse=farmland,53.5401113,-6.1939918,
w1137059856,,farm,landuse=farmland,53.5388997,-6.1963032,
w1137059857,,farm,landuse=farmland,53.5377031,-6.1964426,
w1137092370,,farm,landuse=orchard,53.5358424,-6.1877131,
w1137092371,,farm,landuse=orchard,53.5360331,-6.1886816,
w1137092372,,farm,landuse=greenhouse_horticulture,53.536386,-6.1875493,
w1137092373,,farm,landuse=greenhouse_horticulture,53.5358778,-6.1883278,
w1137092374,,farm,landuse=orchard,53.5370111,-6.1874937,
w1137103375,,farm,landuse=greenhouse_horticulture,53.5392118,-6.0892903,
w1137246488,,farm,landuse=greenhouse_horticulture,53.5153457,-6.1317838,
w1137246491,Whitepark Nurseries,farm,landuse=greenhouse_horticulture,53.5251836,-6.1372408,Rush
w1137246492,,farm,landuse=greenhouse_horticulture,53.528158,-6.1128558,
w1137246493,,farm,landuse=greenhouse_horticulture,53.530118,-6.1135393,
w1137246494,,farm,landuse=greenhouse_horticulture,53.5260782,-6.1108939,
w1137248554,,farm,landuse=greenhouse_horticulture,53.5157258,-6.1134213,
w1137248555,,farm,landuse=greenhouse_horticulture,53.5148707,-6.1092161,
w1137248556,,farm,landuse=farmland,53.5203364,-6.0864709,
w1137248557,,farm,landuse=farmland,53.5199746,-6.0864189,
w1137248558,,farm,landuse=farmland,53.5209991,-6.0870515,
w1137248559,,farm,landuse=greenhouse_horticulture,53.5210077,-6.0862448,
w1137248560,,farm,landuse=greenhouse_horticulture,53.5209608,-6.0856182,
w1137248561,,farm,landuse=farmland,53.5209707,-6.0852349,
w1137248562,,farm,building=greenhouse,53.5203142,-6.0839571,
w1137248563,,farm,landuse=farmland,53.5193499,-6.0872579,
w1137248566,,farm,landuse=farmland,53.5193776,-6.0859536,
w1137248567,,farm,landuse=farmland,53.519145,-6.0845157,
w1137248569,,farm,landuse=greenhouse_horticulture,53.5193345,-6.0852886,
w1137251446,,farm,landuse=greenhouse_horticulture,53.5423836,-6.1172493,
w1137251449,,farm,landuse=greenhouse_horticulture,53.5419888,-6.1216693,
w1137251455,,farm,landuse=greenhouse_horticulture,53.5397562,-6.1060636,
w1137251457,,farm,landuse=farmland,53.5399711,-6.1083939,
w1137251458,,farm,landuse=greenhouse_horticulture,53.5392794,-6.1085315,
w1137251459,,farm,landuse=greenhouse_horticulture,53.5400422,-6.110391,
w1137251460,,farm,landuse=greenhouse_horticulture,53.5402638,-6.1114129,
w1137252423,,farm,landuse=greenhouse_horticulture,53.5313253,-6.0908635,
w1137252424,,farm,landuse=greenhouse_horticulture,53.5315841,-6.1016983,
w1137252425,,farm,landuse=greenhouse_horticulture,53.529217,-6.1034681,
w1137616118,,farm,landuse=farmland,53.5194815,-6.0782969,
w1137616119,,farm,landuse=farmland,53.518876,-6.0794249,
w1137616122,,farm,landuse=farmland,53.5183982,-6.0815551,
w1137616123,,farm,landuse=farmland,53.5183374,-6.082028,
w1137616124,,farm,landuse=farmland,53.5181319,-6.0830496,
w1137616128,,farm,landuse=farmland,53.5178969,-6.0844458,
w1137616129,,farm,landuse=farmland,53.5178899,-6.0850687,
w1137616130,,farm,landuse=farmland,53.5179047,-6.0856568,
w1137616131,,farm,landuse=farmland,53.5179813,-6.0868095,
w1137616135,,farm,landuse=farmland,53.5180923,-6.0881403,
w1137616136,,farm,landuse=farmland,53.5227323,-6.0843589,
w1137616138,,farm,building=greenhouse,53.5231969,-6.0829128,
w1137616140,,farm,landuse=farmland,53.5230134,-6.0832836,
w1137616155,,farm,landuse=farmland,53.5206039,-6.0892592,
w1147195439,,farm,landuse=farmland,53.3671459,-6.4297917,
w1147201472,,farm,landuse=farmland,53.4889041,-6.1994859,
w1147201473,,farm,landuse=farmland,53.4891215,-6.2030476,
w1148992034,,farm,building=greenhouse,53.5129041,-6.1766321,
w1149011643,,farm,building=greenhouse,53.5306786,-6.1674454,
w1149237467,,farm,landuse=farmland,53.5178693,-6.1688662,
w1149237468,,farm,landuse=farmland,53.5163959,-6.1706995,
w1149259614,,farm,building=greenhouse,53.5506285,-6.1380387,
w1149259615,,farm,building=greenhouse,53.5508424,-6.1384793,
w1149259616,,farm,building=greenhouse,53.5491658,-6.1434362,
w1149259617,,farm,building=greenhouse,53.5494453,-6.1444558,
w1149477458,,farm,building=greenhouse,53.5253687,-6.1661702,
w1150827177,,farm,building=greenhouse,53.5233302,-6.1593646,
w1152548373,,farm,landuse=farmland,53.2617827,-6.2323671,
w1155245564,,farm,building=greenhouse,53.5213629,-6.1580287,
w1155245575,,farm,building=greenhouse,53.5254886,-6.1837329,
w1155245587,,farm,building=greenhouse,53.5186805,-6.1671048,
w1160745034,,farm,landuse=farmland,53.3147916,-6.5058038,
w1161522754,,farm,building=greenhouse,53.3570701,-6.253371,
w1163343521,,farm,building=greenhouse,53.3458095,-6.4945444,
w1163885287,,farm,landuse=farmland,53.3296075,-6.4963521,
w1163887218,,farm,landuse=farmland,53.3242971,-6.4964391,
w1163887219,,farm,landuse=farmland,53.3256203,-6.4959992,
w1163887220,,farm,landuse=farmland,53.3257253,-6.4977998,
w1163887221,,farm,landuse=farmland,53.3239454,-6.5018597,
w1167203920,,farm,building=greenhouse,53.3548258,-6.3692788,
w1167552113,,farm,landuse=farmland,53.3175793,-6.5291634,
w1167552114,,farm,landuse=farmland,53.3196121,-6.5260839,
w1167552115,,farm,landuse=farmland,53.3179533,-6.5248579,
w1167552117,,farm,landuse=farmland,53.3164031,-6.527946,
w1167552122,,farm,landuse=farmland,53.3165123,-6.5303395,
w1167552123,,farm,landuse=farmland,53.3150793,-6.5283385,
w1168356774,,farm,landuse=farmland,53.316165,-6.5146328,
w1168356775,,farm,landuse=farmland,53.3168216,-6.5155644,
w1168356776,,farm,landuse=farmland,53.3176478,-6.5166109,
w1168467830,,farm,landuse=farmland,53.3202546,-6.5190085,
w1168467831,,farm,landuse=farmland,53.3206726,-6.516996,
w1168467832,,farm,landuse=farmland,53.3220237,-6.5192265,
w1168467833,,farm,landuse=farmland,53.3217662,-6.5162696,
w1168467835,,farm,landuse=farmland,53.3217318,-6.5143531,
w1168467837,,farm,landuse=farmland,53.3236328,-6.5176679,
w1168471538,,farm,building=greenhouse,53.3201756,-6.5229647,
