osm_id,name,category,subcategory,lat,lon,admin_division
n2102323151,,restaurant,amenity=restaurant,53.2527977,-8.5613493,
n2103642015,Grind Coffee and Food Hub,restaurant,amenity=cafe,53.2905906,-8.9864975,Galway
n2103642040,Cafe Sol,restaurant,amenity=cafe,53.2906201,-8.9877215,Galway
n2104962991,Grindhouse Cafe,restaurant,amenity=cafe,53.293509,-8.9904929,Galway
n2105193241,Mama Rich,restaurant,amenity=restaurant,53.2751119,-9.0528029,Galway
n2105271925,Ground & Co.,restaurant,amenity=cafe,53.2631225,-9.1051864,Galway
n2485873659,Inis Meáin Restaurant,restaurant,amenity=restaurant,53.0864799,-9.5840091,
n2486400833,Café Seál,restaurant,amenity=cafe,53.0849673,-9.584124,
n2865795389,Vaughan’s Bar & Restaurant,restaurant,amenity=restaurant,53.3950385,-9.9190184,"Roundstone, Galway"
n2913016250,,restaurant,amenity=cafe,53.3860679,-9.2128238,
n2917193552,Summerfield,restaurant,amenity=restaurant,53.3417704,-8.9450646,
n2917789510,Variety Coffee,restaurant,amenity=cafe,53.275357,-9.0506826,Galway
n2928039480,Matt's Sandwiches,restaurant,amenity=cafe,53.281087,-9.064627,
n3019415828,The Seafood Bar @ Kirwans,restaurant,amenity=restaurant,53.2711447,-9.0548137,Galway
n3080521552,Esquires Coffee,restaurant,amenity=cafe,53.281804,-9.0320308,Galway
n3329805689,The Sunflower,restaurant,amenity=cafe,53.4695025,-9.1048135,
n3380579267,Clarin Bistro,restaurant,amenity=restaurant,53.3005645,-8.7618724,
n3382245484,Friends Restaurant,restaurant,amenity=restaurant,53.2836734,-9.035201,
n3407402029,Brazco,restaurant,amenity=cafe,53.2753415,-9.0536203,Galway
n3490967412,Bláth Fiáin,restaurant,amenity=restaurant,53.2442144,-9.3066916,
n3503349697,Secret Garden,restaurant,amenity=cafe,53.2700213,-9.0595004,
n3514768937,The Charcoal Grill,restaurant,amenity=restaurant,53.2743367,-9.0533918,Galway
n3707137740,Beef and Lobster,restaurant,amenity=restaurant,53.2740622,-9.051275,Galway
