osm_id,name,category,subcategory,lat,lon,admin_division
n4308635003,,waste,amenity=recycling,53.2427339,-9.3068581,
n4356467747,,waste,amenity=recycling,53.5527004,-9.9490879,
n4743436897,Recycling Plant,waste,amenity=recycling,53.1353417,-9.6964633,
n5851729760,,waste,amenity=recycling,53.0642571,-9.5160195,
n5856136219,,waste,amenity=recycling,53.5567262,-10.1123443,
n7827801355,,waste,amenity=recycling,53.0538171,-8.4021582,
n7827801356,,waste,amenity=recycling,53.0507885,-8.3990602,
n7887625203,,waste,amenity=recycling,53.1184149,-9.6729707,
n8773294813,,waste,amenity=recycling,53.2387505,-9.4786712,
n8783763630,,waste,amenity=recycling,53.3238438,-9.8375734,
n8812883155,,waste,amenity=recycling,53.543109,-9.3646023,
